Campaign,Ad Group,Keyword,Match Type,Bid
Fight Health Insurance - Microsites,Appealing Bilateral Orchiectomy Denials,[write appeal letter bilateral orchiectomy],Exact,
Fight Health Insurance - Microsites,Appealing Bilateral Orchiectomy Denials,"""write appeal letter bilateral orchiectomy""",Phrase,
Fight Health Insurance - Microsites,Appealing Bilateral Orchiectomy Denials,write appeal letter bilateral orchiectomy,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[aetna blood cancer denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""aetna blood cancer denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,aetna blood cancer denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[aetna denied clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""aetna denied clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,aetna denied clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[appeal clonoseq mrd testing denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""appeal clonoseq mrd testing denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,appeal clonoseq mrd testing denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[appeal letter for clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""appeal letter for clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,appeal letter for clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[blood cancer appeal],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""blood cancer appeal""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,blood cancer appeal,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[blood cancer clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""blood cancer clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,blood cancer clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[blood cancer clonoseq mrd testing denied],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""blood cancer clonoseq mrd testing denied""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,blood cancer clonoseq mrd testing denied,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[blood cancer coverage denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""blood cancer coverage denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,blood cancer coverage denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[blood cancer insurance denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""blood cancer insurance denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,blood cancer insurance denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[blood cancer medication denied],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""blood cancer medication denied""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,blood cancer medication denied,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[blood cancer treatment denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""blood cancer treatment denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,blood cancer treatment denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[blue cross blood cancer denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""blue cross blood cancer denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,blue cross blood cancer denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[blue cross denied clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""blue cross denied clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,blue cross denied clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[cigna blood cancer denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""cigna blood cancer denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,cigna blood cancer denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[cigna denied clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""cigna denied clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,cigna denied clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing appeal],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing appeal""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing appeal,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing appeal letter template],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing appeal letter template""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing appeal letter template,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing coverage denied],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing coverage denied""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing coverage denied,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing denied by insurance],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing denied by insurance""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing denied by insurance,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing for blood cancer],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing for blood cancer""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing for blood cancer,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing insurance denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing insurance denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing insurance denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing not covered],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing not covered""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing not covered,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing not medically necessary],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing not medically necessary""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing not medically necessary,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing pre authorization denied],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing pre authorization denied""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing pre authorization denied,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[clonoseq mrd testing preauth denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""clonoseq mrd testing preauth denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,clonoseq mrd testing preauth denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[fight clonoseq mrd testing denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""fight clonoseq mrd testing denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,fight clonoseq mrd testing denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[how to appeal clonoseq mrd testing denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""how to appeal clonoseq mrd testing denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,how to appeal clonoseq mrd testing denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[humana blood cancer denial],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""humana blood cancer denial""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,humana blood cancer denial,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[humana denied clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""humana denied clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,humana denied clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[insurance denied blood cancer treatment],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""insurance denied blood cancer treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,insurance denied blood cancer treatment,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[insurance denied clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""insurance denied clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,insurance denied clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[insurance refusing clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""insurance refusing clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,insurance refusing clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[insurance won't cover clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""insurance won't cover clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,insurance won't cover clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[sample appeal letter clonoseq mrd testing],Exact,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,"""sample appeal letter clonoseq mrd testing""",Phrase,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,sample appeal letter clonoseq mrd testing,Broad,
Fight Health Insurance - Microsites,Appealing clonoSEQ MRD Testing Denials,[united healthcare blood cancer denial],Exact,
